Case ID,Activity,Timestamp,Object _type,Attributes
TC_00239,ShipOrder,2024-01-31 16:50:00,Tube,Diam:13mm
TC_00434,ShipOrder,2024-02-02 19:42:00,Pallet,Diam:13mm
TC_00019,PackBox,2024-02-26 05:55:00,Pallet,Batch:6890
TC_00129,ReworkWeld,2024-02-14 05:40:00,Pallet,Diam:13mm
TC_00014,CutTube,2024-03-30 04:18:00,Tube,Batch:6890
TC_00364,WeldJoint,2024-03-18 18:24:00,Tube,Diam:13mm
TC_00288,InspectVision,2024-01-27 04:10:00,Tube,Len:409cm
TC_00014,WeldJoint,2024-02-19 19:24:00,Batch,Batch:6890
TC_00109,ShipOrder,2024-03-09 09:28:00,Batch,Diam:13mm
TC_00278,PackBox,2024-01-09 11:15:00,Batch,Diam:13mm
TC_00285,HoldQA,2024-02-18 08:04:00,Pallet,Diam:13mm
TC_00462,ReworkWeld,2024-03-23 12:01:00,Pallet,Len:409cm
TC_00263,HoldQA,2024-03-17 08:05:00,Batch,Diam:13mm
TC_00002,WeldJoint,2024-01-06 15:09:00,Tube,Diam:13mm
TC_00491,CutTube,2024-02-26 10:05:00,Batch,Diam:13mm
TC_00351,HoldQA,2024-03-12 03:48:00,Pallet,Len:409cm
TC_00337,WeldJoint,2024-03-17 17:13:00,Pallet,Diam:13mm
TC_00178,PackBox,2024-01-02 04:03:00,Pallet,Diam:13mm
TC_00038,InspectVision,2024-03-16 05:15:00,Tube,Len:409cm
TC_00406,CutTube,2024-03-09 09:26:00,Tube,Batch:6890
TC_00095,WeldJoint,2024-03-11 22:43:00,Pallet,Batch:6890
TC_00339,CoatSurface,2024-01-18 12:50:00,Tube,Len:409cm
TC_00174,CoatSurface,2024-01-16 03:01:00,Batch,Diam:13mm
TC_00057,WeldJoint,2024-02-16 15:32:00,Batch,Diam:13mm
TC_00258,WeldJoint,2024-01-02 09:21:00,Tube,Len:409cm
TC_00478,WeldJoint,2024-01-26 15:18:00,Tube,Len:409cm
TC_00359,InspectVision,2024-02-29 04:20:00,Pallet,Batch:6890
TC_00282,ShipOrder,2024-03-23 17:23:00,Pallet,Diam:13mm
TC_00067,CutTube,2024-03-20 09:13:00,Batch,Diam:13mm
TC_00173,InspectVision,2024-03-13 04:07:00,Batch,Batch:6890
TC_00151,CoatSurface,2024-01-11 22:56:00,Pallet,Len:409cm
TC_00277,CoatSurface,2024-01-25 09:11:00,Pallet,Len:409cm
TC_00338,CutTube,2024-01-25 20:00:00,Pallet,Diam:13mm
TC_00051,ReworkWeld,2024-01-28 18:53:00,Tube,Len:409cm
TC_00098,CutTube,2024-01-01 09:36:00,Tube,Diam:13mm
TC_00349,InspectVision,2024-01-07 11:02:00,Tube,Len:409cm
TC_00421,InspectVision,2024-01-06 17:55:00,Tube,Len:409cm
TC_00095,HoldQA,2024-03-09 16:58:00,Batch,Batch:6890
TC_00163,WeldJoint,2024-03-25 10:41:00,Pallet,Diam:13mm
TC_00298,WeldJoint,2024-02-27 17:59:00,Pallet,Batch:6890
TC_00285,ShipOrder,2024-02-19 22:54:00,Pallet,Diam:13mm
TC_00242,CoatSurface,2024-02-18 00:03:00,Tube,Diam:13mm
TC_00478,CutTube,2024-02-27 04:15:00,Batch,Len:409cm
TC_00017,CutTube,2024-01-25 19:22:00,Tube,Diam:13mm
TC_00081,WeldJoint,2024-03-16 11:06:00,Batch,Diam:13mm
TC_00315,WeldJoint,2024-02-07 21:28:00,Tube,Diam:13mm
TC_00067,CoatSurface,2024-02-11 16:15:00,Batch,Len:409cm
TC_00361,ShipOrder,2024-02-22 02:41:00,Batch,Len:409cm
TC_00119,CoatSurface,2024-01-01 21:48:00,Pallet,Len:409cm
TC_00379,HoldQA,2024-02-14 17:28:00,Pallet,Len:409cm
TC_00067,CutTube,2024-01-13 04:56:00,Pallet,Len:409cm
TC_00160,CoatSurface,2024-01-24 00:49:00,Pallet,Batch:6890
TC_00043,ShipOrder,2024-01-31 04:53:00,Tube,Batch:6890
TC_00031,WeldJoint,2024-01-03 07:05:00,Batch,Len:409cm
TC_00161,CutTube,2024-01-11 10:53:00,Pallet,Batch:6890
TC_00469,PackBox,2024-02-19 03:28:00,Pallet,Len:409cm
TC_00219,InspectVision,2024-02-13 16:41:00,Tube,Diam:13mm
TC_00369,ReworkWeld,2024-01-10 03:51:00,Tube,Diam:13mm
TC_00396,InspectVision,2024-01-30 09:48:00,Tube,Batch:6890
TC_00218,ReworkWeld,2024-03-04 16:35:00,Tube,Batch:6890
TC_00276,PackBox,2024-01-19 00:40:00,Pallet,Batch:6890
TC_00204,CutTube,2024-03-17 09:20:00,Pallet,Len:409cm
TC_00290,WeldJoint,2024-01-07 01:44:00,Pallet,Len:409cm
TC_00138,ShipOrder,2024-01-03 08:35:00,Tube,Diam:13mm
TC_00226,InspectVision,2024-01-17 20:40:00,Batch,Len:409cm
TC_00263,PackBox,2024-03-20 11:33:00,Pallet,Diam:13mm
TC_00452,PackBox,2024-01-17 21:23:00,Batch,Batch:6890
TC_00411,InspectVision,2024-01-15 04:25:00,Tube,Diam:13mm
TC_00350,PackBox,2024-02-10 14:33:00,Pallet,Batch:6890
TC_00398,WeldJoint,2024-02-23 01:35:00,Pallet,Batch:6890
TC_00165,CoatSurface,2024-03-21 02:49:00,Tube,Len:409cm
TC_00059,HoldQA,2024-01-04 11:38:00,Tube,Diam:13mm
TC_00101,CoatSurface,2024-01-27 23:04:00,Batch,Len:409cm
TC_00281,HoldQA,2024-02-13 06:06:00,Batch,Batch:6890
TC_00088,ShipOrder,2024-03-18 13:43:00,Tube,Diam:13mm
TC_00174,InspectVision,2024-02-22 15:55:00,Pallet,Len:409cm
TC_00063,InspectVision,2024-03-03 00:55:00,Tube,Len:409cm
TC_00348,InspectVision,2024-02-28 06:24:00,Batch,Diam:13mm
TC_00187,CoatSurface,2024-01-01 05:09:00,Pallet,Len:409cm
TC_00019,ReworkWeld,2024-03-17 23:09:00,Tube,Diam:13mm
TC_00182,PackBox,2024-03-06 07:38:00,Batch,Len:409cm
TC_00006,ShipOrder,2024-03-23 09:15:00,Batch,Len:409cm
TC_00149,HoldQA,2024-01-03 23:43:00,Tube,Diam:13mm
TC_00434,CoatSurface,2024-03-24 00:21:00,Batch,Len:409cm
TC_00259,WeldJoint,2024-02-20 14:01:00,Pallet,Batch:6890
TC_00275,HoldQA,2024-03-26 00:11:00,Batch,Len:409cm
TC_00072,InspectVision,2024-03-20 02:50:00,Tube,Len:409cm
TC_00350,WeldJoint,2024-03-28 16:04:00,Batch,Diam:13mm
TC_00124,ShipOrder,2024-03-18 16:29:00,Pallet,Batch:6890
TC_00038,ShipOrder,2024-01-10 21:58:00,Tube,Batch:6890
TC_00240,ShipOrder,2024-03-17 15:12:00,Tube,Len:409cm
TC_00418,CoatSurface,2024-02-17 02:35:00,Batch,Batch:6890
TC_00025,HoldQA,2024-03-14 11:23:00,Pallet,Len:409cm
TC_00258,InspectVision,2024-01-23 15:41:00,Pallet,Len:409cm
TC_00362,CutTube,2024-03-12 00:04:00,Batch,Batch:6890
TC_00067,PackBox,2024-02-16 00:08:00,Batch,Diam:13mm
TC_00237,InspectVision,2024-02-25 13:29:00,Tube,Len:409cm
TC_00311,CutTube,2024-03-11 19:27:00,Pallet,Diam:13mm
TC_00033,ReworkWeld,2024-01-26 11:59:00,Pallet,Len:409cm
TC_00172,InspectVision,2024-02-29 07:26:00,Tube,Len:409cm
TC_00173,WeldJoint,2024-02-01 18:05:00,Batch,Batch:6890
TC_00044,ReworkWeld,2024-03-20 01:29:00,Pallet,Batch:6890
TC_00214,ReworkWeld,2024-03-06 10:53:00,Batch,Diam:13mm
TC_00279,HoldQA,2024-03-29 14:45:00,Batch,Diam:13mm
TC_00374,CutTube,2024-01-14 14:21:00,Batch,Batch:6890
TC_00165,CoatSurface,2024-01-30 00:15:00,Batch,Diam:13mm
TC_00298,PackBox,2024-01-29 09:37:00,Tube,Batch:6890
TC_00094,CutTube,2024-01-04 15:19:00,Pallet,Len:409cm
TC_00051,HoldQA,2024-01-14 09:01:00,Batch,Diam:13mm
TC_00340,ShipOrder,2024-03-09 02:08:00,Tube,Diam:13mm
TC_00470,ReworkWeld,2024-01-04 08:15:00,Pallet,Batch:6890
TC_00280,ShipOrder,2024-01-01 02:08:00,Tube,Diam:13mm
TC_00080,HoldQA,2024-02-27 02:12:00,Pallet,Diam:13mm
TC_00469,WeldJoint,2024-03-22 04:58:00,Tube,Diam:13mm
TC_00040,ReworkWeld,2024-01-24 04:11:00,Batch,Len:409cm
TC_00395,InspectVision,2024-01-01 14:30:00,Batch,Diam:13mm
TC_00366,ReworkWeld,2024-01-09 06:37:00,Pallet,Diam:13mm
TC_00310,CoatSurface,2024-01-28 02:42:00,Batch,Diam:13mm
TC_00397,HoldQA,2024-03-14 10:07:00,Batch,Len:409cm
TC_00224,ReworkWeld,2024-02-19 17:02:00,Batch,Len:409cm
TC_00188,PackBox,2024-03-03 00:13:00,Batch,Batch:6890
TC_00414,CoatSurface,2024-03-22 19:33:00,Tube,Batch:6890
TC_00148,PackBox,2024-01-26 12:32:00,Batch,Len:409cm
TC_00353,CutTube,2024-03-16 10:46:00,Pallet,Len:409cm
TC_00274,ShipOrder,2024-01-18 22:00:00,Pallet,Diam:13mm
TC_00339,InspectVision,2024-03-08 03:38:00,Pallet,Diam:13mm
TC_00309,CoatSurface,2024-01-27 11:07:00,Batch,Batch:6890
TC_00002,HoldQA,2024-03-18 00:52:00,Batch,Len:409cm
TC_00185,WeldJoint,2024-02-21 10:23:00,Pallet,Diam:13mm
TC_00359,ShipOrder,2024-03-09 05:55:00,Batch,Len:409cm
TC_00209,ReworkWeld,2024-03-22 00:58:00,Batch,Batch:6890
TC_00286,CoatSurface,2024-01-01 01:23:00,Batch,Len:409cm
TC_00485,ShipOrder,2024-01-03 16:05:00,Batch,Batch:6890
TC_00249,CoatSurface,2024-03-13 21:27:00,Batch,Batch:6890
TC_00233,InspectVision,2024-02-16 17:14:00,Pallet,Len:409cm
TC_00354,CutTube,2024-03-29 21:56:00,Tube,Batch:6890
TC_00223,HoldQA,2024-03-21 06:18:00,Pallet,Batch:6890
TC_00305,ReworkWeld,2024-01-16 11:53:00,Tube,Len:409cm
TC_00405,ReworkWeld,2024-02-17 12:15:00,Batch,Len:409cm
TC_00435,ReworkWeld,2024-01-10 20:51:00,Batch,Len:409cm
TC_00400,PackBox,2024-03-30 05:18:00,Batch,Batch:6890
TC_00055,HoldQA,2024-01-14 19:37:00,Batch,Batch:6890
TC_00484,CoatSurface,2024-02-13 14:59:00,Tube,Batch:6890
TC_00009,CutTube,2024-02-12 14:42:00,Tube,Diam:13mm
TC_00314,ShipOrder,2024-01-27 20:03:00,Pallet,Len:409cm
TC_00115,ShipOrder,2024-02-23 07:06:00,Pallet,Diam:13mm
TC_00116,InspectVision,2024-01-31 17:27:00,Pallet,Batch:6890
TC_00273,PackBox,2024-03-20 17:31:00,Batch,Diam:13mm
TC_00069,InspectVision,2024-02-28 19:06:00,Batch,Len:409cm
TC_00241,HoldQA,2024-03-30 18:55:00,Tube,Diam:13mm
TC_00123,ReworkWeld,2024-02-11 08:33:00,Pallet,Len:409cm
TC_00277,InspectVision,2024-01-31 23:07:00,Tube,Len:409cm
TC_00141,InspectVision,2024-01-04 13:25:00,Pallet,Batch:6890
TC_00250,PackBox,2024-03-24 07:49:00,Batch,Len:409cm
TC_00215,PackBox,2024-02-16 23:13:00,Pallet,Len:409cm
TC_00252,CutTube,2024-03-22 09:44:00,Pallet,Diam:13mm
TC_00147,HoldQA,2024-01-29 21:29:00,Pallet,Batch:6890
TC_00431,CutTube,2024-02-13 11:04:00,Batch,Batch:6890
TC_00113,InspectVision,2024-01-17 04:35:00,Pallet,Batch:6890
TC_00071,WeldJoint,2024-01-28 15:13:00,Pallet,Len:409cm
TC_00141,InspectVision,2024-02-23 19:56:00,Batch,Diam:13mm
TC_00411,CoatSurface,2024-01-24 02:25:00,Pallet,Batch:6890
TC_00078,CutTube,2024-01-05 02:05:00,Pallet,Len:409cm
TC_00397,ShipOrder,2024-02-06 03:40:00,Batch,Batch:6890
TC_00200,HoldQA,2024-03-21 23:08:00,Pallet,Batch:6890
TC_00196,CutTube,2024-02-13 13:54:00,Pallet,Batch:6890
TC_00195,InspectVision,2024-02-10 02:13:00,Pallet,Diam:13mm
TC_00165,WeldJoint,2024-03-13 12:56:00,Batch,Diam:13mm
TC_00131,CutTube,2024-02-12 19:12:00,Pallet,Len:409cm
TC_00435,ShipOrder,2024-03-20 10:57:00,Tube,Batch:6890
TC_00120,CoatSurface,2024-03-02 07:33:00,Tube,Diam:13mm
TC_00066,CutTube,2024-02-15 02:36:00,Pallet,Diam:13mm
TC_00221,HoldQA,2024-03-10 12:11:00,Tube,Len:409cm
TC_00072,WeldJoint,2024-01-23 04:23:00,Batch,Diam:13mm
TC_00126,WeldJoint,2024-02-02 02:52:00,Batch,Len:409cm
TC_00164,PackBox,2024-02-25 08:27:00,Tube,Batch:6890
TC_00459,PackBox,2024-02-21 17:08:00,Pallet,Len:409cm
TC_00183,InspectVision,2024-01-15 09:02:00,Pallet,Diam:13mm
TC_00143,HoldQA,2024-02-15 14:29:00,Batch,Diam:13mm
TC_00139,ShipOrder,2024-02-10 13:58:00,Tube,Batch:6890
TC_00202,ShipOrder,2024-01-31 17:09:00,Batch,Batch:6890
TC_00443,WeldJoint,2024-03-01 12:28:00,Pallet,Len:409cm
TC_00072,WeldJoint,2024-01-19 06:03:00,Tube,Batch:6890
TC_00483,PackBox,2024-02-23 21:32:00,Pallet,Len:409cm
TC_00237,PackBox,2024-01-28 10:01:00,Tube,Len:409cm
TC_00412,CutTube,2024-01-20 11:57:00,Tube,Batch:6890
TC_00253,PackBox,2024-02-28 01:46:00,Tube,Batch:6890
TC_00016,CutTube,2024-03-14 10:12:00,Batch,Diam:13mm
TC_00220,CutTube,2024-03-01 11:11:00,Pallet,Diam:13mm
TC_00176,WeldJoint,2024-02-05 00:57:00,Tube,Diam:13mm
TC_00216,ReworkWeld,2024-03-09 15:30:00,Tube,Batch:6890
TC_00106,HoldQA,2024-01-28 19:58:00,Batch,Diam:13mm
TC_00382,InspectVision,2024-03-19 12:45:00,Tube,Len:409cm
TC_00080,HoldQA,2024-02-07 12:50:00,Pallet,Batch:6890
TC_00268,CutTube,2024-01-20 20:45:00,Tube,Batch:6890
TC_00455,CoatSurface,2024-03-21 02:25:00,Tube,Batch:6890
TC_00196,WeldJoint,2024-01-23 12:01:00,Batch,Len:409cm
TC_00106,InspectVision,2024-01-12 13:45:00,Pallet,Len:409cm
TC_00054,PackBox,2024-03-20 11:32:00,Batch,Batch:6890
TC_00306,ShipOrder,2024-01-27 15:54:00,Tube,Len:409cm
TC_00463,ReworkWeld,2024-03-11 13:47:00,Pallet,Len:409cm
TC_00162,HoldQA,2024-02-21 10:28:00,Tube,Diam:13mm
TC_00439,CutTube,2024-01-06 13:15:00,Pallet,Diam:13mm
TC_00086,HoldQA,2024-02-08 07:32:00,Pallet,Len:409cm
TC_00046,WeldJoint,2024-03-09 11:58:00,Tube,Len:409cm
TC_00175,InspectVision,2024-03-26 16:56:00,Batch,Len:409cm
TC_00176,CoatSurface,2024-03-02 17:15:00,Tube,Diam:13mm
TC_00301,PackBox,2024-01-09 07:16:00,Pallet,Len:409cm
TC_00119,ReworkWeld,2024-03-30 04:17:00,Batch,Diam:13mm
TC_00150,PackBox,2024-01-05 06:20:00,Batch,Diam:13mm
TC_00020,CoatSurface,2024-03-08 02:18:00,Pallet,Diam:13mm
TC_00123,CoatSurface,2024-02-21 15:57:00,Pallet,Batch:6890
TC_00270,CutTube,2024-01-08 06:33:00,Tube,Len:409cm
TC_00166,WeldJoint,2024-03-01 07:24:00,Pallet,Len:409cm
TC_00441,ShipOrder,2024-03-05 11:08:00,Pallet,Diam:13mm
TC_00380,HoldQA,2024-03-30 07:15:00,Batch,Batch:6890
TC_00445,ReworkWeld,2024-03-21 19:13:00,Pallet,Len:409cm
TC_00366,CoatSurface,2024-03-13 03:53:00,Pallet,Batch:6890
TC_00295,CoatSurface,2024-01-15 21:34:00,Batch,Len:409cm
TC_00258,ShipOrder,2024-03-17 14:14:00,Tube,Len:409cm
TC_00362,ReworkWeld,2024-03-11 01:19:00,Pallet,Batch:6890
TC_00481,PackBox,2024-01-23 09:40:00,Batch,Batch:6890
TC_00051,ReworkWeld,2024-02-18 23:29:00,Pallet,Diam:13mm
TC_00454,CoatSurface,2024-02-21 14:48:00,Batch,Len:409cm
TC_00452,WeldJoint,2024-03-06 16:32:00,Pallet,Diam:13mm
TC_00128,CoatSurface,2024-03-06 05:25:00,Pallet,Batch:6890
TC_00398,CoatSurface,2024-02-28 02:01:00,Tube,Len:409cm
TC_00095,CutTube,2024-03-18 02:01:00,Pallet,Len:409cm
TC_00008,CutTube,2024-01-11 01:25:00,Pallet,Diam:13mm
TC_00126,ReworkWeld,2024-03-19 21:00:00,Pallet,Diam:13mm
TC_00290,WeldJoint,2024-03-18 05:04:00,Tube,Batch:6890
TC_00256,ReworkWeld,2024-02-10 13:35:00,Tube,Batch:6890
TC_00316,CoatSurface,2024-02-03 13:05:00,Batch,Len:409cm
TC_00131,InspectVision,2024-01-26 00:47:00,Tube,Batch:6890
TC_00119,WeldJoint,2024-01-14 14:31:00,Pallet,Len:409cm
TC_00164,CoatSurface,2024-01-08 22:55:00,Tube,Diam:13mm
TC_00402,CutTube,2024-02-08 06:58:00,Pallet,Batch:6890
TC_00257,WeldJoint,2024-01-31 07:53:00,Tube,Len:409cm
TC_00147,ShipOrder,2024-02-29 00:17:00,Pallet,Len:409cm
TC_00481,CoatSurface,2024-03-02 06:16:00,Batch,Batch:6890
TC_00235,ReworkWeld,2024-02-01 23:31:00,Batch,Len:409cm
TC_00353,PackBox,2024-01-08 01:02:00,Pallet,Batch:6890
TC_00053,HoldQA,2024-02-29 11:09:00,Tube,Len:409cm
TC_00419,InspectVision,2024-03-24 23:14:00,Batch,Diam:13mm
TC_00179,PackBox,2024-03-02 22:21:00,Pallet,Diam:13mm
TC_00481,PackBox,2024-01-12 12:13:00,Pallet,Len:409cm
TC_00311,ShipOrder,2024-01-02 04:57:00,Tube,Batch:6890
TC_00163,CutTube,2024-01-03 02:18:00,Pallet,Diam:13mm
TC_00051,PackBox,2024-01-11 16:54:00,Batch,Len:409cm
TC_00325,CoatSurface,2024-03-11 01:15:00,Batch,Len:409cm
TC_00008,InspectVision,2024-01-12 19:53:00,Tube,Diam:13mm
TC_00104,CutTube,2024-01-29 02:45:00,Batch,Diam:13mm
TC_00137,CutTube,2024-01-05 12:52:00,Tube,Len:409cm
TC_00334,ReworkWeld,2024-02-26 15:54:00,Batch,Batch:6890
TC_00128,ReworkWeld,2024-03-25 07:38:00,Batch,Batch:6890
TC_00069,HoldQA,2024-02-20 18:23:00,Tube,Diam:13mm
TC_00360,CoatSurface,2024-01-28 21:36:00,Batch,Batch:6890
TC_00214,CutTube,2024-01-26 04:25:00,Tube,Batch:6890
TC_00401,ReworkWeld,2024-02-26 23:01:00,Pallet,Len:409cm
TC_00314,CutTube,2024-02-18 10:49:00,Batch,Diam:13mm
TC_00275,ShipOrder,2024-02-03 01:59:00,Batch,Diam:13mm
TC_00136,WeldJoint,2024-01-30 12:08:00,Pallet,Batch:6890
TC_00318,PackBox,2024-02-25 05:51:00,Batch,Len:409cm
TC_00311,ReworkWeld,2024-02-07 05:41:00,Batch,Len:409cm
TC_00143,InspectVision,2024-01-08 02:08:00,Batch,Batch:6890
TC_00343,HoldQA,2024-01-04 14:16:00,Pallet,Batch:6890
TC_00219,InspectVision,2024-02-02 03:20:00,Pallet,Batch:6890
TC_00322,PackBox,2024-02-28 17:40:00,Tube,Len:409cm
TC_00022,HoldQA,2024-03-21 00:41:00,Batch,Len:409cm
TC_00367,ShipOrder,2024-03-04 11:46:00,Batch,Diam:13mm
TC_00037,InspectVision,2024-02-17 14:38:00,Batch,Len:409cm
TC_00139,HoldQA,2024-02-03 00:09:00,Pallet,Len:409cm
TC_00222,PackBox,2024-01-24 16:21:00,Tube,Len:409cm
TC_00403,WeldJoint,2024-02-09 09:04:00,Pallet,Batch:6890
TC_00218,CutTube,2024-01-02 10:21:00,Batch,Batch:6890
TC_00015,HoldQA,2024-03-01 19:57:00,Tube,Len:409cm
TC_00111,HoldQA,2024-02-19 22:19:00,Tube,Diam:13mm
TC_00282,CutTube,2024-01-24 03:57:00,Tube,Len:409cm
TC_00335,CoatSurface,2024-01-13 14:27:00,Batch,Batch:6890
TC_00102,WeldJoint,2024-01-11 00:53:00,Pallet,Diam:13mm
TC_00291,HoldQA,2024-02-27 18:18:00,Batch,Diam:13mm
TC_00001,WeldJoint,2024-03-26 18:19:00,Tube,Diam:13mm
TC_00409,CoatSurface,2024-02-02 03:06:00,Pallet,Len:409cm
TC_00458,CoatSurface,2024-03-05 03:50:00,Pallet,Len:409cm
TC_00143,HoldQA,2024-01-21 09:52:00,Tube,Len:409cm
TC_00494,CutTube,2024-03-17 10:41:00,Pallet,Batch:6890
TC_00211,InspectVision,2024-02-16 02:13:00,Tube,Batch:6890
TC_00332,CoatSurface,2024-02-16 10:15:00,Pallet,Len:409cm
TC_00420,HoldQA,2024-03-26 11:32:00,Batch,Batch:6890
TC_00156,CutTube,2024-02-06 00:08:00,Pallet,Diam:13mm
TC_00273,WeldJoint,2024-02-08 15:13:00,Tube,Batch:6890
TC_00406,ReworkWeld,2024-03-04 10:31:00,Tube,Len:409cm
TC_00053,InspectVision,2024-02-15 12:33:00,Pallet,Diam:13mm
TC_00407,CoatSurface,2024-03-20 07:27:00,Batch,Len:409cm
TC_00347,ReworkWeld,2024-01-15 04:28:00,Batch,Diam:13mm
TC_00238,ReworkWeld,2024-03-18 21:19:00,Tube,Len:409cm
TC_00276,CoatSurface,2024-01-17 00:39:00,Tube,Len:409cm
TC_00260,HoldQA,2024-02-19 00:52:00,Batch,Len:409cm
TC_00387,CoatSurface,2024-02-14 00:48:00,Tube,Batch:6890
TC_00434,WeldJoint,2024-02-01 03:21:00,Tube,Batch:6890
TC_00033,WeldJoint,2024-01-29 08:11:00,Batch,Diam:13mm
TC_00269,ShipOrder,2024-03-15 13:52:00,Tube,Diam:13mm
TC_00048,HoldQA,2024-02-28 16:32:00,Batch,Batch:6890
TC_00294,WeldJoint,2024-02-15 21:57:00,Pallet,Diam:13mm
TC_00304,CoatSurface,2024-01-07 06:08:00,Tube,Len:409cm
TC_00172,InspectVision,2024-02-28 10:03:00,Batch,Len:409cm
TC_00400,CutTube,2024-02-02 09:23:00,Tube,Batch:6890
TC_00093,ReworkWeld,2024-01-18 04:18:00,Tube,Len:409cm
TC_00416,WeldJoint,2024-01-20 04:20:00,Pallet,Diam:13mm
TC_00105,ShipOrder,2024-01-09 04:50:00,Pallet,Batch:6890
TC_00429,InspectVision,2024-01-11 06:41:00,Batch,Len:409cm
TC_00480,ShipOrder,2024-03-25 23:50:00,Pallet,Batch:6890
TC_00056,CutTube,2024-01-05 04:25:00,Batch,Diam:13mm
TC_00495,WeldJoint,2024-03-26 05:20:00,Pallet,Diam:13mm
TC_00030,CoatSurface,2024-01-31 12:08:00,Tube,Len:409cm
TC_00065,WeldJoint,2024-03-03 12:45:00,Pallet,Diam:13mm
TC_00466,InspectVision,2024-01-31 05:30:00,Tube,Len:409cm
TC_00249,ShipOrder,2024-01-15 05:38:00,Tube,Len:409cm
TC_00035,WeldJoint,2024-02-26 14:48:00,Pallet,Len:409cm
TC_00073,HoldQA,2024-02-16 23:16:00,Pallet,Diam:13mm
TC_00290,CutTube,2024-02-26 07:36:00,Tube,Batch:6890
TC_00028,ShipOrder,2024-01-13 13:05:00,Pallet,Len:409cm
TC_00484,ShipOrder,2024-02-03 11:30:00,Tube,Len:409cm
TC_00221,CutTube,2024-02-22 07:29:00,Tube,Diam:13mm
TC_00005,InspectVision,2024-01-20 15:27:00,Tube,Len:409cm
TC_00111,WeldJoint,2024-02-12 00:11:00,Tube,Batch:6890
TC_00236,HoldQA,2024-03-20 07:43:00,Pallet,Len:409cm
TC_00212,ShipOrder,2024-01-08 06:16:00,Pallet,Diam:13mm
TC_00004,WeldJoint,2024-01-22 19:24:00,Tube,Batch:6890
TC_00048,ReworkWeld,2024-02-10 18:53:00,Pallet,Len:409cm
TC_00066,WeldJoint,2024-02-28 03:05:00,Pallet,Diam:13mm
TC_00179,HoldQA,2024-03-17 16:02:00,Batch,Diam:13mm
TC_00151,PackBox,2024-02-21 00:14:00,Tube,Diam:13mm
TC_00248,ReworkWeld,2024-01-14 17:19:00,Batch,Diam:13mm
TC_00122,PackBox,2024-01-26 18:10:00,Tube,Batch:6890
TC_00087,WeldJoint,2024-03-24 16:17:00,Batch,Diam:13mm
TC_00213,PackBox,2024-01-23 18:53:00,Batch,Len:409cm
TC_00126,ReworkWeld,2024-02-10 17:59:00,Pallet,Diam:13mm
TC_00163,ShipOrder,2024-03-21 13:01:00,Tube,Batch:6890
TC_00097,CoatSurface,2024-01-29 08:08:00,Batch,Batch:6890
TC_00367,ReworkWeld,2024-01-23 20:38:00,Pallet,Len:409cm
TC_00326,ShipOrder,2024-02-29 15:54:00,Batch,Len:409cm
TC_00324,HoldQA,2024-02-05 01:54:00,Batch,Diam:13mm
TC_00178,ReworkWeld,2024-02-27 15:12:00,Tube,Len:409cm
TC_00406,CutTube,2024-01-06 13:48:00,Batch,Len:409cm
TC_00157,ReworkWeld,2024-03-17 05:09:00,Batch,Len:409cm
TC_00021,ReworkWeld,2024-03-21 13:48:00,Batch,Len:409cm
TC_00377,ShipOrder,2024-01-13 04:12:00,Pallet,Batch:6890
TC_00376,CoatSurface,2024-02-17 02:01:00,Tube,Len:409cm
TC_00121,InspectVision,2024-01-24 20:34:00,Batch,Len:409cm
TC_00042,ShipOrder,2024-02-09 16:32:00,Pallet,Diam:13mm
TC_00335,WeldJoint,2024-02-19 05:52:00,Batch,Len:409cm
TC_00328,ReworkWeld,2024-01-29 12:07:00,Pallet,Diam:13mm
TC_00147,InspectVision,2024-03-26 19:23:00,Tube,Len:409cm
TC_00213,ReworkWeld,2024-02-13 17:32:00,Pallet,Batch:6890
TC_00352,ReworkWeld,2024-01-15 12:56:00,Batch,Len:409cm
TC_00105,CutTube,2024-01-13 05:15:00,Pallet,Len:409cm
TC_00141,ShipOrder,2024-03-03 13:39:00,Pallet,Batch:6890
TC_00442,WeldJoint,2024-03-10 05:35:00,Batch,Len:409cm
TC_00324,PackBox,2024-02-07 18:27:00,Pallet,Diam:13mm
TC_00049,CutTube,2024-03-14 06:45:00,Batch,Len:409cm
TC_00325,CoatSurface,2024-02-21 15:48:00,Tube,Diam:13mm
TC_00467,CoatSurface,2024-01-16 01:33:00,Batch,Len:409cm
TC_00138,InspectVision,2024-03-06 15:13:00,Tube,Diam:13mm
TC_00234,PackBox,2024-03-20 05:53:00,Pallet,Diam:13mm
TC_00270,CutTube,2024-02-25 12:46:00,Tube,Diam:13mm
TC_00336,WeldJoint,2024-02-12 23:07:00,Tube,Batch:6890
TC_00383,PackBox,2024-03-16 05:35:00,Batch,Diam:13mm
TC_00076,WeldJoint,2024-01-19 00:39:00,Tube,Diam:13mm
TC_00296,WeldJoint,2024-02-25 23:04:00,Batch,Batch:6890
TC_00257,HoldQA,2024-02-09 14:08:00,Tube,Len:409cm
TC_00330,CoatSurface,2024-02-20 09:00:00,Batch,Diam:13mm
TC_00157,HoldQA,2024-03-01 18:43:00,Tube,Batch:6890
TC_00357,CutTube,2024-03-06 12:12:00,Batch,Batch:6890
TC_00245,PackBox,2024-01-29 07:46:00,Tube,Len:409cm
TC_00414,HoldQA,2024-03-10 08:57:00,Batch,Len:409cm
